HOLEID,FROM,TO,LITHO,HARD,FIB
23GC02805,14,15,SS,1,0
23GC02805,15,16,SS,1,0
23GC02805,16,17,FEL,2,0
23GC02805,17,18,FEL,2,0
23GC02805,18,19,FEL,2,0
23GC02805,19,20,FEL,2,0
23GC02805,20,21,FEL,2,0
23GC02805,21,22,FEL,2,0
23GC02805,22,23,FEL,2,0
23GC02805,23,24,FEL,2,0
23GC02806,0,1,FEL,2,0
23GC02806,1,2,FEL,2,0
23GC02806,2,3,FEL,2,0
23GC02806,3,4,FEL,2,0
23GC02806,4,5,FEL,2,0
23GC02806,5,6,FEL,2,0
23GC02806,6,7,FEL,2,0
23GC02806,7,8,FEL,2,0
23GC02806,8,9,FEL,2,0
23GC02806,9,10,FEL,2,0
23GC02806,10,11,FEL,2,0
23GC02806,11,12,FEL,2,0
23GC02806,12,13,FEL,2,0
23GC02806,13,14,FEL,2,0
23GC02806,14,15,FEL,2,0
23GC02806,15,16,FEL,2,0
23GC02807,0,1,FEL,2,0
23GC02807,1,2,FEL,2,0
23GC02807,2,3,FEL,2,0
23GC02807,3,4,FEL,2,0
23GC02807,4,5,FEL,2,0
23GC02807,5,6,FEL,2,0
23GC02807,6,7,FEL,2,0
23GC02807,7,8,FEL,2,0
23GC02808,0,1,FEL,2,0
23GC02808,1,2,FEL,2,0
23GC02808,2,3,FEL,2,0
23GC02808,3,4,FEL,2,0
23GC02808,4,5,FEL,2,0
23GC02808,5,6,FEL,2,0
23GC02808,6,7,FEL,2,0
23GC02808,7,8,FEL,2,0
23GC02808,8,9,FEL,2,0
23GC02808,9,10,FEL,2,0
23GC02808,10,11,FEL,2,0
23GC02808,11,12,FEL,2,0
23GC02808,12,13,FEL,2,0
23GC02808,13,14,FEL,2,0
23GC02808,14,15,FEL,2,0
23GC02808,15,16,FEL,2,0
23GC02809,0,1,FEL,2,0
23GC02809,1,2,FEL,2,0
23GC02809,2,3,FEL,2,0
23GC02809,3,4,FEL,2,0
23GC02809,4,5,FEL,2,0
23GC02809,5,6,FEL,2,0
23GC02809,6,7,FEL,2,0
23GC02809,7,8,FEL,2,0
23GC02809,8,9,FEL,2,0
23GC02809,9,10,FEL,2,0
23GC02809,10,11,FEL,2,0
23GC02809,11,12,FEL,2,0
23GC02809,12,13,FEL,2,0
23GC02809,13,14,FEL,2,0
23GC02809,14,15,FEL,2,0
23GC02809,15,16,FEL,2,0
23GC02810,0,1,FEL,2,0
23GC02810,1,2,FEL,2,0
23GC02810,2,3,FEL,2,0
23GC02810,3,4,FEL,2,0
23GC02810,4,5,FEL,2,0
23GC02810,5,6,FEL,2,0
23GC02810,6,7,FEL,2,0
23GC02810,7,8,FEL,2,0
23GC02810,8,9,FEL,2,0
23GC02810,9,10,FEL,2,0
23GC02810,10,11,FEL,2,0
23GC02810,11,12,FEL,2,0
23GC02810,12,13,FEL,2,0
23GC02810,13,14,FEL,2,0
23GC02810,14,15,FEL,2,0
23GC02810,15,16,FEL,2,0
23GC02811,0,1,FZ,2,0
23GC02811,1,2,FZ,2,0
23GC02811,2,3,FZ,2,0
23GC02811,3,4,FZ,2,0
23GC02811,4,5,FZ,2,0
23GC02811,5,6,FZ,2,0
23GC02811,6,7,FZ,2,0
23GC02811,7,8,FZ,2,0
23GC02811,8,9,FZ,2,0
23GC02811,9,10,SF,1,0
23GC02811,10,11,SF,1,0
23GC02811,11,12,SF,1,0
23GC02811,12,13,SF,1,0
23GC02811,13,14,SF,1,0
23GC02811,14,15,SF,1,0
23GC02811,15,16,SF,1,0
23GC02811,16,17,SF,1,0
23GC02811,17,18,SS,1,0
23GC02811,18,19,SS,1,0
23GC02811,19,20,SS,1,0
23GC02811,20,21,SS,1,0
23GC02811,21,22,SS,1,0
23GC02811,22,23,SS,1,0
23GC02811,23,24,SA,2,0
23GC02811,24,25,SA,2,0
23GC02811,25,26,SA,2,0
23GC02811,26,27,SA,2,0
23GC02811,27,28,SA,2,0
23GC02811,28,29,SA,2,0
23GC02812,0,1,TZ,3,0
23GC02812,1,2,FZ,2,0
23GC02812,2,3,FZ,2,0
23GC02812,3,4,FZ,2,0
23GC02812,4,5,FZ,2,0
23GC02812,5,6,FZ,2,0
23GC02812,6,7,FZ,2,0
23GC02812,7,8,FZ,2,0
23GC02812,8,9,FZ,2,0
23GC02812,9,10,FZ,2,0
23GC02812,10,11,FZ,2,0
23GC02812,11,12,FZ,2,0
23GC02812,12,13,FZ,2,0
23GC02812,13,14,FZ,2,0
23GC02812,14,15,SF,1,0
23GC02812,15,16,SF,1,0
23GC02812,16,17,SF,1,0
23GC02812,17,18,SF,1,0
23GC02812,18,19,SS,1,0
23GC02812,19,20,SS,1,0
23GC02812,20,21,SS,1,0
23GC02812,21,22,SS,1,0
23GC02812,22,23,SS,1,0
23GC02812,23,24,SS,1,0
23GC02812,24,25,SS,1,0
23GC02812,25,26,SA,2,0
23GC02812,26,27,SA,2,0
23GC02812,27,28,SA,2,0
23GC02812,28,29,SA,2,0
23GC02812,29,30,SA,2,0
23GC02812,30,31,SA,2,0
23GC02812,31,32,SA,2,0
23GC02813,0,1,TZ,3,0
23GC02813,1,2,FZ,2,0
23GC02813,2,3,FZ,2,0
23GC02813,3,4,FZ,2,0
23GC02813,4,5,FZ,2,0
23GC02813,5,6,FZ,2,0
23GC02813,6,7,FZ,2,0
23GC02813,7,8,FZ,2,0
23GC02813,8,9,FZ,2,0
23GC02813,9,10,FZ,2,0
23GC02813,10,11,FZ,2,0
23GC02813,11,12,SF,1,0
